,podcast_uuid,title_x,image,description_x,language,categories,website,author,itunes_id,title_y,audio,audio_length,description_y,pub_date,uuid
130,8881e69fe4bd4c15a816bd6e2b17ad95,Any Questions?,http://is4.mzstatic.com/image/thumb/Music118/v4/98/09/86/9809862b-5e54-36c2-4a5f-d637e60d49c0/source/600x600bb.jpg,"About Any Questions? WAMC's Friday quiz segment, Any Questions? , puts news director Ian Pickus in the hot seat, as he and listeners field questions from resident quizzer Mike Nothnagel. Nothnagel is Associate Professor of mathematics at The Culinary Institute of America, and a crossword constructor for the New York Times and Games Magazine , among other outlets. Often, Mike and Ian switch seats or feature guest answerers, such as Will Shortz, Liane Hansen, John Flansburgh and Mike Doughty. Any Questions? airs Friday during Northeast Report Late Edition on WAMC. Last week's challenge: Start with the word VOLKSWAGEN. Change one letter to a G and you can spell two five-letter words (one singular, one plural) for things you might see in a courtroom. What are they? Answer : If you change the K to a G, you can spell GAVEL and GOWNS. THIS WEEK'S CATEGORY: ""ROCKY"" THINGS On-air questions: On January 26, 1915, President Woodrow Wilson signed an act establishing Rocky Mountain National Park.",English,Games & Hobbies | Society & Culture | News & Politics | Arts,http://wamc.drupal.publicbroadcasting.net,WAMC,1172990625,"Any Questions #328 - ""People Whose Names Are Professions""",https://dts.podtrac.com/redirect.mp3/cpa.ds.npr.org/wamc/audio/2017/12/aqweb328.mp3,255,WAMC's Ian Pickus and resident quizzer Mike Nothnagel express their last name envy on this week's show.,2017-12-08 23:25:00+00,db905f502cd44589ad83eadb62927389
131,b1c70e0a3ddc443e9991b922803b59b8,Sheffield Doc/Fest Podcast,http://is4.mzstatic.com/image/thumb/Music71/v4/b0/30/61/b0306138-fa1b-9149-1b23-4459bc93fde4/source/600x600bb.jpg,"Sheffield Doc/Fest is a world leading and the UK’s premier documentary festival, celebrating the art and business of documentary.

We’re a hub for all documentary and factual content across all platforms, from feature length to shorts, and including interactive and virtual reality projects. 

www.sheffdocfest.com",English,Arts | TV & Film | Visual Arts,http://www.sheffdocfest.com,Sheffield Doc/Fest,564789411,Peter Greenaway CBE: Where Next for Storytelling?,http://traffic.libsyn.com/sheffielddocfest/Peter_Greenaway.mp3?dest-id=113633,3358,<p>Acclaimed director and artist Peter Greenaway is widely regarded as one of the most important innovators of our time. His work stretches back to the 1960s and includes the feature The Cook the Thief his Wife her Lover and the multimedia project The Tulse Luper Suitcases. Peter came to Sheffield Doc/Fest 2017 to discuss his work and explore the changing language of film and cinema.</p>,2017-12-29 10:00:00+00,f25508728442479099666c71af0f9d9d
132,85610a127e1a4e5c8b72835ea0b559c4,SermonAudio.com: MP3,http://is1.mzstatic.com/image/thumb/Music71/v4/b0/4e/c8/b04ec86e-a09c-af1a-a940-6eab93cdbb11/source/600x600bb.jpg,The latest MP3 feed from SermonAudio.com.,English,Religion & Spirituality | Christianity,http://www.sermonaudio.com/,info@sermonaudio.com,514577312,God Sent His Only Son into the World,https://mp3.sermonaudio.com/filearea/1225171339221/1225171339221.mp3,2340,1 John 4:9-11,2017-12-25 18:42:00+00,8e77c3e1bd9d448ea5241be4d0bcd747
133,11f52aacfbb84eeba40cfd36f471bbb8,Lord Have Mercy,http://is2.mzstatic.com/image/thumb/Music71/v4/e9/7b/e8/e97be863-e658-8ed7-08d4-d9ce612f0628/source/600x600bb.jpg,"Dig deep into the discussions about God the Bible and Sex with co-hosts Crystal Cheatham and Sexologist Reverend Alba Onofrio. Join in on the upbeat banter that is both hilariously irreverent and appropriately pensive as they hit key topics so on the nose you will squeal and clap with excitement. 'Cuz let's be honest, people never say these things! As sexual as we all are, we still want to know how the Bible applies to our personal identities. Oh, and it's queer. Ok bye!",English,Religion & Spirituality,http://www.crystalcheatham.com/podcast/,Crystal Cheatham,1153141710,Vandalize Bad Theology #HolyBlackedOut,http://static1.squarespace.com/static/57d0cc0cb3db2b37b3662329/t/5a46922e0852291b7637df67/1514574548720/Vandalize+Bad+Theology.m4a,2282,"<img class=""thumb-image"" alt=""image1.jpeg"" data-image=""https://static1.squarespace.com/static/57d0cc0cb3db2b37b3662329/t/5a4681be8165f549187fb387/1514570185755/image1.jpeg"" data-image-dimensions=""2500x3333"" data-image-focal-point=""0.5,0.5"" data-load=""false"" data-image-id=""5a4681be8165f549187fb387"" data-type=""image"" src=""https://static1.squarespace.com/static/57d0cc0cb3db2b37b3662329/t/5a4681be8165f549187fb387/1514570185755/image1.jpeg?format=1000w"" />
            
          

          

        
      
      
    

  


<hr /><p><strong>Antonia Terrazas and her project Holy Blacked Out is a manifesto against bad theology. Using it as an effort to reframe a history of run-ins with crooked-ish Christianity, Antonia is here to talk about her work and the Mountain Top Moments that brought her to it. You should see her work at @HolyBlackedOut on Instagram. I created one from an old purity book on courtship (yeah, I know right?!)&nbsp;one and it truly is therapeutic, allowing us to unbind the damaging messages from books we read years ago. Check out my poem above!</strong></p>

  

  	
      
      
        
          
            
              <img class=""thumb-image"" alt=""image2.jpeg"" data-image=""https://static1.squarespace.com/static/57d0cc0cb3db2b37b3662329/t/5a4681a7ec212ddd08a2730e/1514570161716/image2.jpeg"" data-image-dimensions=""2500x3333"" data-image-focal-point=""0.5,0.5"" data-load=""false"" data-image-id=""5a4681a7ec212ddd08a2730e"" data-type=""image"" src=""https://static1.squarespace.com/static/57d0cc0cb3db2b37b3662329/t/5a4681a7ec212ddd08a2730e/1514570161716/image2.jpeg?format=1000w"" />
            
          

          

        
      
      
    

  


<hr /><p>“Sex at its best. Great sex! Sex with cries of delight, with passion and pure desire, not only as a relationship. Your love, far from a curse, is a blessing.” By @CrystalCheatham&nbsp; @holyblackedout <a href=""https://www.facebook.com/hashtag/lordhavemercy?source=feed_text&amp;story_id=1582301748556674"">#LordHaveMercy</a>&nbsp;@AntoniaTerrazas</p>",2017-12-29 19:10:15+00,1ab08be05e5d492597f16308af61dd18
134,d4669c7144bf40cdab6d26351d11b8c0,The Coach Jeff Podcast,http://is2.mzstatic.com/image/thumb/Music111/v4/1c/b7/61/1cb76184-5eda-3866-7392-c515a8681726/source/600x600bb.jpg,"Join Coach Jeff as we romp and chat our way through life and sports.  

Love your life - Love your sport ... we've got you covered. 

Sports, Life and much much more.",English,Professional | Sports & Recreation,http://www.coachjeff.com.au,Coach Jeff,550066716,Coach Jeff Podcast #649 – The 2017 Xmas Special,http://traffic.libsyn.com/thecoachjeffpodcast/tcjp649tcjp649ituned.mp3,1148,"<p><strong>Subscribe to the Coach Jeff Podcast <span style=""color: #0000ff;""><a style=""color: #0000ff;"" href=""https://itunes.apple.com/au/podcast/the-coach-jeff-podcast/id550066716?mt=2"">HERE</a></span></strong></p>
<p><strong> Check out our old shows on <a href=""https://itunes.apple.com/au/podcast/coach-jeff-podcast-archives/id888545524?mt=2"" target=""_blank"">The Coach Jeff Podcast Archives</a></strong></p>
<p><strong>Stop Chafing NOW !! &#8230;. get some <span style=""color: #333399;""><span style=""color: #0000ff;""><a style=""color: #0000ff;"" href=""http://www.squeakycheeksdownunder.com"" target=""_blank"">Squeaky Cheeks</a></span>.</span></strong></p>
<p><strong>Check out our books &#8230;. </strong><strong><a href=""http://www.runningfordonuts.net"" target=""_blank""><span style=""color: #0000ff;"">Running for Donuts</span></a>  and  <span style=""color: #0000ff;""><a style=""color: #0000ff;"" href=""http://www.runningwithmydog.com"" target=""_blank"">Running with My Dog</a></span></strong></p>
<p><strong>Be a part of The Coach Jeff Community &#8211; <span style=""color: #0000ff;""><a style=""color: #0000ff;"" href=""https://www.facebook.com/coach.jeff"" target=""_blank"">Facebook</a> &#8211; <a style=""color: #0000ff;"" href=""https://twitter.com/CoachJeffSmith"" target=""_blank"">Twitter</a> &#8211; <a style=""color: #0000ff;"" href=""https://www.youtube.com/channel/UCwbqJY_brolgSw0WULjUAVQ"" target=""_blank"">YouTube</a></span></strong></p>
<p>The post <a rel=""nofollow"" href=""http://www.coachjeff.com.au/2017/12/25/coach-jeff-podcast-649-2017-xmas-special/"">Coach Jeff Podcast #649 &#8211; The 2017 Xmas Special</a> appeared first on <a rel=""nofollow"" href=""http://www.coachjeff.com.au"">Coach Jeff </a>.</p>",2017-12-25 01:47:59+00,e398bba8f8be4945a8b66d48aa69b30e
135,3758903a32a849c39ed80340f675db49,Radio Leo (MP3),http://is3.mzstatic.com/image/thumb/Music71/v4/fa/ee/19/faee198e-5d93-8e98-156a-d026ee9e4eda/source/600x600bb.jpg,"A compendium of netcasts from the Chief TWiT, Leo Laporte. This feed includes all of Leo's audio or video releases and often includes his appearances on other netcasts. One feed to serve them all.

",English,Software How-To | News & Politics | Tech News | Gadgets | Technology,https://twit.tv/shows/radio-leo,Leo Laporte,79018355,Triangulation 327: The Year's Best Interviews,http://www.podtrac.com/pts/redirect.mp3/cdn.twit.tv/audio/tri/tri0327/tri0327.mp3,6733,"<p><img src=""https://elroycdn.twit.tv/sites/default/files/styles/twit_album_art_144x144/public/images/shows/triangulation/album_art/audio/tri1400audio.jpg?itok=fx44bMAz"" align=""right"" hspace=""20"" vspace=""20"" border=""0"" title=""Triangulation (MP3)"" alt=""Triangulation (MP3)""/></p><p>Our best interviews of 2017. Jordan Ritter, Alex Wellen, Brad Stone, Ron Gilbert, Cory Doctorow, Daniel Suarez, Don Dodge, Brian Merchant, Nick Bilton, Walt Mossberg, Leila Janah, Daniel Abraham, Philippe Kahn, Leslie Berlin, Andy Weir. Happy Holidays!</p> 
<p><strong>Host:</strong> <a href=""https://twit.tv/people/leo-laporte"">Leo Laporte</a></p> 
<p>Download or subscribe to this show at <a href=""https://twit.tv/shows/triangulation"">https://twit.tv/shows/triangulation</a>.</p> 
<p>Thanks to <a href=""https://www.cachefly.com/"" target=""_blank"">CacheFly</a> for the bandwidth for this show.</p>
<p><strong>Sponsor:</strong><ul>
<li><a href=""http://GoToWebinar.com/podcast"">GoToWebinar.com/podcast</a></li>
</ul></p>",2017-12-29 17:59:59+00,99d0ced04ba94eec8787e3fe50541a8d
136,1ffbfeffd46246d2bcd2a52b2123a5c7,Freedom's Ring Podcast,http://is2.mzstatic.com/image/thumb/Music4/v4/d7/2a/e2/d72ae294-f2f0-4c29-54d2-e6b98351d0fb/source/600x600bb.jpg,Freedom’s Ring Radio is a nationally syndicated weekly broadcast produced by the Church State Council in cooperation with the North American Religious Liberty Association.,English,Christianity | Religion & Spirituality,http://churchstate.org/,Church State Council,383705663,FR 18 - 02 - The Real Meaning Of No Establishment - Greg Hamilton - Rel Date 01 - 12 - 18,http://feeds.soundcloud.com/stream/359259227-freedoms-ring-fr-18-02-the-real-meaning-of-no-establishment-greg-hamilton-rel-date-01-12-18.mp3,872,FR 18 - 02 - The Real Meaning Of No Establishment - Greg Hamilton - Rel Date 01 - 12 - 18 by Church State Council,2017-12-01 00:00:00+00,ba8074a9ede44148b1e10415a1b79145
137,3865af10dc6245d081ecd5cb38ac5900,SermonAudio.com: MP3,http://is4.mzstatic.com/image/thumb/Music/v4/af/37/23/af372346-557e-c6a6-52ad-91c78fbbcb45/source/600x600bb.jpg,The latest MP3 feed from SermonAudio.com.,English,Christianity | Religion & Spirituality,http://www.sermonaudio.com/,info@sermonaudio.com,262637300,Persistently Pleasing God: 2. Putting Faith To The Test,https://mp3.sermonaudio.com/filearea/121217728142/121217728142.mp3,3300,James: - James 1:1-8,2017-12-12 12:29:00+00,7e807069b95a476bb55d3d0a4672b6cc
138,24dcb804fd5949899e937792d7c95122,AWS re:Invent 2017,http://is2.mzstatic.com/image/thumb/Music128/v4/5c/bd/f7/5cbdf756-2173-69d6-1aa3-2cf851bc7f15/source/600x600bb.jpg,AWS re:Invent 2017,English,Technology,http://reinvent.awsevents.com/,John Rotenstein,1323851530,DAT313: Running Oracle Databases on Amazon RDS,http://aws-reinvent-audio.s3-website.us-east-2.amazonaws.com/2017/DAT313.m4a,3620,"Amazon Relational Database Service (Amazon RDS) simplifies setup, operation, and management of databases in the cloud. In this session, we will explore Amazon RDS features and best practices that offer graceful migration, high performance, elastic scaling, and high availability for Oracle databases. You will also learn from the Chief Architect for Intuit's Small Business Division how the QuickBooks Online team is using Amazon RDS for Oracle to scale the world's largest online accounting platform.",2017-12-01 00:00:00+00,f76ee61a1ac340879f92b238a4471c0b
139,561027ef05264cd6ac09b834f244bdbc,KOH Local News,http://is1.mzstatic.com/image/thumb/Music62/v4/b9/ee/78/b9ee78f0-efea-a87b-004f-20735efa2231/source/600x600bb.jpg,KOH 780 AM,English,News & Politics,https://audioboom.com/channel/koh-local-news,Audioboom,791654353,12/7/17 8 PM - Top of the Hour Newscast,https://audioboom.com/posts/6542494.mp3?source=rss&stitched=1,245,"<p>56 year old James Leo Hamrick of Dayton was sentenced for the First Degree Murder with the Use of a Deadly Weapon in the killing of his sister in law Toni Marie Davis. He was sentenced to life with the possibility of parole in 20 years, and a consecutive 15 year term for the use of a deadly weapon, a small caliber handun. He also got a year for a distruction of evidence charge.  Ms Davis&#39;s body was found about three weeks after the  April 28th 2016 killing.</p>",2017-12-08 05:52:50+00,a4e4e47a55934a818635f2725c9107a2
140,391d517d351646c7aee00d526e2c38bc,Iniaes,http://is2.mzstatic.com/image/thumb/Music/v4/9d/7a/d2/9d7ad288-dbf4-2e30-be5a-6fabfc6472a3/source/600x600bb.jpg,"A podcast interface to a bot. Pass it a query, and hear it speak a response.",English,Podcasting | Technology,http://iniaes.org,Iniaes,298984983,Error: No Query Provided,http://iniaes.org/files/error.wav,2,"To have the bot speak a response, you have to ask it a question. Example: http://iniaes.org/podcast?query=what time is it?",2017-12-08 20:46:49+00,0460362c0190452990a1c7f27425b680
141,63a891e8bdc846d08d47689e2a16cced,Trinity Grace Church East Village,http://is2.mzstatic.com/image/thumb/Music122/v4/dc/62/83/dc628399-6b50-19bf-653f-2801d6b31ca8/source/600x600bb.jpg,Teaching from Trinity Grace Church East VIllage,English,Kids & Family | Education | Religion & Spirituality | Christianity,http://tgceastvillage.com/teaching,Guy Wasko,1232009573,"Questioning Advent | Q: How do I know? Zechariah {solitude/silence} | Week 1 | Luke 1:5-25 | Dec 3, 2017",http://www.buzzsprout.com/98296/604662-questioning-advent-q-how-do-i-know-zechariah-solitude-silence-week-1-luke-1-5-25-dec-3-2017.mp3,2166,"5 In the time of Herod king of Judea there was a priest named Zechariah, who belonged to the priestly division of Abijah; his wife Elizabeth was also a descendant of Aaron. 6 Both of them were righteous in the sight of God, observing all the Lord’s commands and decrees blamelessly. 7 But they were childless because Elizabeth was not able to conceive, and they were both very old.

8 Once when Zechariah’s division was on duty and he was serving as priest before God, 9 he was chosen by lot, according to the custom of the priesthood, to go into the temple of the Lord and burn incense. 10 And when the time for the burning of incense came, all the assembled worshipers were praying outside.

11 Then an angel of the Lord appeared to him, standing at the right side of the altar of incense. 12 When Zechariah saw him, he was startled and was gripped with fear. 13 But the angel said to him: “Do not be afraid, Zechariah; your prayer has been heard. Your wife Elizabeth will bear you a son, and you are to call him John. 14 He will be a joy and delight to you, and many will rejoice because of his birth, 15 for he will be great in the sight of the Lord. He is never to take wine or other fermented drink, and he will be filled with the Holy Spirit even before he is born. 16 He will bring back many of the people of Israel to the Lord their God. 17 And he will go on before the Lord, in the spirit and power of Elijah, to turn the hearts of the parents to their children and the disobedient to the wisdom of the righteous—to make ready a people prepared for the Lord.”

18 Zechariah asked the angel, “How can I be sure of this? I am an old man and my wife is well along in years.”

19 The angel said to him, “I am Gabriel. I stand in the presence of God, and I have been sent to speak to you and to tell you this good news. 20 And now you will be silent and not able to speak until the day this happens, because you did not believe my words, which will come true at their appointed time.”

21 Meanwhile, the people were waiting for Zechariah and wondering why he stayed so long in the temple. 22 When he came out, he could not speak to them. They realized he had seen a vision in the temple, for he kept making signs to them but remained unable to speak.

23 When his time of service was completed, he returned home. 24 After this his wife Elizabeth became pregnant and for five months remained in seclusion. 25 “The Lord has done this for me,” she said. “In these days he has shown his favor and taken away my disgrace among the people.”",2017-12-04 08:00:00+00,ccbcd6e129404149ba498d72fc3e9d18
142,484f131e644546a486472036aaea9eb9,Jeff Caplan's Afternoon News,http://is4.mzstatic.com/image/thumb/Music127/v4/2f/4d/0e/2f4d0ea9-43c1-7684-fa95-331098b1973a/source/600x600bb.jpg,"News, politics, traffic, weather and more from Utah, anchored by veteran news junkie Jeff Caplan with Maria Shilaos and Sandy Collins.",English,News & Politics,http://www.kslnewsradio.com,KSL Newsradio,73799934,"So. Weber residents are fed up with sand blowing onto their property from neighboring business - Dec. 11th, 2017",http://traffic.libsyn.com/utahafternoonnews/6_pm_part_3_12_11_17.mp3?dest-id=363465,2985,"<p>An 18-year old man accepts a plea deal for raping and killing West Valley's Kailey Vijil, resolving a two year old case.  The Weber School District superintendent is calling on all his employees to stop harassment and intolerant behavior if they see it in the classroom.  Some South Weber residents are mad sand continues to invade their properties</p>",2017-12-12 01:55:57+00,b58f925e516e469a8403c21918cbcfdd
143,85ebe25861b64ea58d851d55f2b9019e,Up First,http://is3.mzstatic.com/image/thumb/Music128/v4/2d/ce/ed/2dceed90-3ed1-515e-0952-daca78a73524/source/600x600bb.jpg,"NPR's <em>Up First</em> is the news you need to start your day. The biggest stories and ideas — from politics to pop culture — in 10 minutes. Hosted by Rachel Martin, David Greene and Steve Inskeep, with reporting and analysis from NPR News. Available weekdays by 6 a.m. ET. Subscribe and listen, then support your local NPR station at donate.npr.org.",English,News & Politics,http://www.npr.org/programs/morning-edition/,NPR,1222114325,"Monday, December 11th, 2017",https://play.podtrac.com/npr-510318/npr.mc.tritondigital.com/NPR_510318/media/anon.npr-mp3/npr/upfirst/2017/12/20171211_upfirst_121117upfirst.mp3?orgId=1&d=749&p=510318&story=569809463&t=podcast&e=569809463&ft=pod&f=510318,749,"The candidates in Alabama's special election make their final push before voters head to the polls. And, we get an update on the wildfires in Southern California and the contested presidential election in Honduras.",2017-12-11 10:46:00+00,b9cd52b6b17c4fe09183330f1742fc50
144,31c0f2e8f9e143dda318ba0cb764faee,שיעור הקבלה היומי,http://is4.mzstatic.com/image/thumb/Music6/v4/a3/72/1d/a3721d10-ebdf-bc61-c029-c6c03a67a1f8/source/600x600bb.jpg,"כאן תקבלו עדכונים יומיים של שיחות, הרצאות ושיעורי קבלה. התכנים מבוססים על מקורות הקבלה האותנטיים בלבד",English,Spirituality | Religion & Spirituality,http://kabbalahmedia.info/rss.php,בני ברוך,366658837,2017-12-15_norav_lesson_achana_n4_p0,http://feedproxy.google.com/~r/kabbalahmedia/heb/~5/uvKMwnAPb0M/heb_o_norav_2017-12-15_lesson_achana_n4_p0.mp3,790,"<div></div><div><b>תאריך:</b> Sun, 17 Dec 2017 10:44:03 +0000</div><img src=""http://feeds.feedburner.com/~r/kabbalahmedia/heb/~4/uvKMwnAPb0M"" height=""1"" width=""1"" alt=""""/>",2017-12-17 10:44:03+00,5705734c60ce453583dad6b312dc67f1
145,3d02f4eda3984ce99d2f9bea110fb6e8,Podcastforme,http://is4.mzstatic.com/image/thumb/Music118/v4/9b/a6/0c/9ba60ccd-2391-290d-25a2-2f5439036fea/source/600x600bb.jpg,A average guy puttin his thoughts out there 1 week at a time,English,Comedy,http://soundcloud.com/user-699822077,Kdwag,1302383243,Podcastforme episode 10 net stuff,http://feeds.soundcloud.com/stream/366323822-user-699822077-podcastforme-episode-10-net-stuff.mp3,3581,"Discussed new mic, net stuff, and all sorts of SJW topics",2017-12-07 00:00:00+00,a1afd1b725ff43bc950f53a2db96e6ae
146,2beaefb884e4400086f38acaa3a85127,Sermons - Harvest Bible Chapel Calgary,http://is2.mzstatic.com/image/thumb/Music62/v4/1e/aa/e5/1eaae552-4fef-b4e4-16bc-79a8cea79ca5/source/600x600bb.jpg,"A podcast of the weekly sermon at Harvest Bible Chapel in Calgary, AB, Canada. The mission of Harvest Bible Chapel Calgary is to see lost people saved, saved people matured, matured people multiplied all to the glory of God.",English,Religion & Spirituality,https://www.harvestcalgary.ca/sermons/,Harvest Bible Chapel Calgary,1097230221,The Promise Keeper Part 2,http://static1.squarespace.com/static/5591b39fe4b097f200ae95b0/t/5a36be86e2c4836296a85e4f/1513537369435/December+17%2C+2017+.mp3,4056,"<p><iframe scrolling=""no"" allowfullscreen src=""https://livestream.com/accounts/3680979/events/2129780/videos/167355117/player?width=640&amp;height=360&amp;enableInfo=true&amp;defaultDrawer=&amp;autoPlay=false&amp;mute=false"" width=""640"" frameborder=""0"" id=""ls_embed_1513537786"" height=""360""> </iframe></p><p><a href=""https://www.harvestcalgary.ca/sermons/2017/12/17/the-promise-keeper-part-2"">Permalink</a><p>",2017-12-17 19:12:34+00,d049a676d00c438286cb04b82ba74e42
147,600452c063b64a7f872b8739e52ce613,SermonAudio.com: MP3,http://is5.mzstatic.com/image/thumb/Music71/v4/13/3c/18/133c1806-dc05-280e-fe6d-817cdbfcc794/source/600x600bb.jpg,The latest MP3 feed from SermonAudio.com.,English,Religion & Spirituality | Christianity,http://www.sermonaudio.com/,info@sermonaudio.com,78152912,Reversing Birth Control: A Couples Testimony Against Planned Parenthood,https://mp3.sermonaudio.com/filearea/121517213332/121517213332.mp3,7920,OPBC Online DOCUMENTARY,2017-12-16 03:13:00+00,dc3f8eb6a32e476abb5c0d66c274adf8
148,e92501be54234729a43df11b4d80e9ba,Tige and Daniel To Go,http://is1.mzstatic.com/image/thumb/Music117/v4/4b/a9/05/4ba905b9-37ae-44a3-37ca-564738e91f03/source/600x600bb.jpg,Our daily show broadcast from the heart of Nashville across the country.,English,Comedy,https://www.spreaker.com/show/tige-and-daniel-to-go,The BIG 98 (WSIX-FM),1253078445,Tonight - You won't believe what Tige dips his donuts in and what childhood prank Daniel wants to bring back.,https://api.spreaker.iheart.com/v2/episodes/13485702/play.mp3?application_id=900,482,Fake iPhones For Sale; Innocent Acts That Look Guilty; Rolling Yards; Escaped Dog From Boarder; Cheapest Homes; Chili & Donuts,2017-12-01 22:25:41+00,7491b1e9efe04b16a212647964753321
149,074e04ab8b6649168ea96b2eac620f35,SermonAudio.com: MP3,http://is2.mzstatic.com/image/thumb/Music111/v4/af/4d/8e/af4d8ea9-4f93-dcc7-139b-a34bbb022c09/source/600x600bb.jpg,The latest MP3 feed from SermonAudio.com.,English,Religion & Spirituality | Christianity,http://www.sermonaudio.com/,info@sermonaudio.com,1189959502,Brand's Plucked from the Burning,https://mp3.sermonaudio.com/filearea/123117528450/123117528450.mp3,2640,Zechariah 3:2,2017-12-31 11:31:00+00,a9a0cc5e025c42e88a8af0b59196b2ee
150,a81709ee85ed48a49372c786b99bbb80,St. John's Sermons Online,http://is2.mzstatic.com/image/thumb/Music62/v4/b4/04/b8/b404b838-24a0-b968-f550-9a5463c0a0b6/source/600x600bb.jpg,Welcome to St. John's Lutheran Church of Orange.  This podcast contains all of our weekend messages.  We hope you will be inspired and encouraged by these messages rooted in the Word of God,English,Christianity | Religion & Spirituality,http://www.stjohnsorange.org,St. John's Lutheran Church of Orange,1054273958,Epiphany - Audio,http://stjohns.sermon.net/21074093/controller/link/action/podcast/type/audio_epiphany/id/2992255.mp3,835,Pastor Hausch preaches in the Sanctuary.,2017-12-24 18:43:51+00,17e225a7ba96471297f3ff3b1e1464d7
151,cf79c6c131cd4eddb3e7a2843a1c179e,Jonah Raydio,http://is4.mzstatic.com/image/thumb/Music62/v4/35/1e/ae/351eae6a-9dee-562b-3185-b68bd0534a07/source/600x600bb.jpg,"Jonah Ray has some friends over to his house to drink, listen to music, and converse....with sexy results.",English,Music | Comedy,http://jonahraydio.libsyn.com,Nerdist Industries,571075650,A Very Kloc Holidays,http://traffic.libsyn.com/jonahraydio/JR103_A_Very_Kloc_Holidays.mp3?dest-id=116153,5191,"<p>Forgive us is we’re a bit vulnerable, but a Dave Kloc episode is the most science based way of making us feel special. The sheer diversity of subjects discussed in this episode will shake your entitlement to the very core. The fetus of the idea for this podcast can be traced back to conversations we had with Dave years ago, so we’re all excited to have him back on. Plus he gets science based for his conversations about hockey and his new yearlong subscription program. Plus we play some music from an awesome transgender rock group G.L.O.S.S. There, I used all 7. F*ck Trump and his repressive-ass directions about what words people can use.</p> <p> </p> <p> </p> <p>Songs</p> <p> </p> <p><a href=""http://japandroids.com/"" target=""_blank"" rel= ""nofollow noopener"">Japandroids- House that Heaven City</a></p> <p> </p> <p><a href=""https://propagandhi.com/"" target=""_blank"" rel= ""nofollow noopener"">Propagandhi- Dear Coach's Corner</a></p> <p> </p> <p><a href=""https://botch.bandcamp.com/"" target=""_blank"" rel= ""nofollow noopener"">Botch- God vs Science</a></p> <p> </p> <p><a href= ""https://itunes.apple.com/us/artist/the-kung-fu-monkeys/79635411"" target=""_blank"" rel=""nofollow noopener"">Kung Fu Monkeys- Angel</a></p> <p> </p> <p><a href=""http://www.greenday.com/"" target=""_blank"" rel= ""nofollow noopener"">Green Day- Disappearing Boy</a></p> <p> </p> <p><a href=""https://blackbreathsl.bandcamp.com/"" target=""_blank"" rel=""nofollow noopener"">Black Breath- Feast of the Damned</a></p> <p> </p> <p><a href=""https://girlslivingoutsidesocietysshit.bandcamp.com/"" target=""_blank"" rel=""nofollow noopener"">G.L.O.S.S - Masculine Artifice</a></p> <p> </p> <p><a href=""https://www.youtube.com/watch?v=prmQgSpV3fA"" target= ""_blank"" rel=""nofollow noopener"">Black Thought- Freestyle</a></p> <p> </p> <p>get your Dave Kloc <a href= ""http://davekloc.bigcartel.com/product/2018-print-subscription"" target=""_blank"" rel=""nofollow noopener"">subscription</a> or just dip your toe in at the <a href=""http://davekloc.bigcartel.com/"" target=""_blank"" rel=""nofollow noopener"">store​</a></p>",2017-12-25 05:30:00+00,3ffb92632b254a939437e15af7e9cd02
